time_s,wob_N
1626702044.808103,-0.919337
1626702044.939272,-1.089411
1626702045.070105,-0.977697
1626702045.223038,-0.906275
1626702045.364731,-0.878360
1626702045.506875,-1.101315
1626702045.660054,-1.030894
1626702045.791016,-1.004927
1626702045.932777,-1.005191
1626702046.097018,-0.948938
1626702046.239120,-0.981489
1626702046.369814,-0.973378
1626702046.533653,-0.885207
1626702046.664306,-0.878465
1626702046.806061,-0.868668
1626702046.959041,-0.846125
1626702047.089832,-0.775915
1626702047.231569,-0.845177
1626702047.373386,-0.875252
1626702047.515362,-0.930556
1626702047.657357,-0.819000
1626702047.799042,-0.663411
1626702047.941044,-0.746841
1626702048.094009,-0.801935
1626702048.225520,-0.852709
1626702048.378429,-0.831114
1626702048.520150,-0.812311
1626702048.662364,-0.867878
1626702048.815181,-0.869406
1626702048.968066,-0.888472
1626702049.109833,-0.880466
1626702049.271825,-0.852077
1626702049.424993,-0.793244
1626702049.578031,-0.794561
1626702049.719844,-0.817314
1626702049.861606,-0.836539
1626702049.992631,-1.077139
1626702050.124061,-0.821844
1626702050.277189,-0.788661
1626702050.419017,-0.789715
1626702050.582891,-0.793560
1626702050.725269,-0.836065
1626702050.867350,-0.859346
1626702051.009151,-0.816103
1626702051.150875,-0.780182
1626702051.281718,-0.810783
1626702051.423619,-0.839594
1626702051.565657,-0.820843
1626702051.707494,-0.836223
1626702051.882441,-0.792190
1626702052.024379,-0.801829
1626702052.166126,-0.791137
1626702052.296981,-0.813259
1626702052.417046,-0.869511
1626702052.558811,-0.804621
1626702052.689464,-0.792454
1626702052.809526,-54.702422
1626702052.951301,-0.822897
1626702053.093082,-0.790400
1626702053.224028,-0.772755
1626702053.388179,-0.797774
1626702053.530285,-0.813153
1626702053.683204,-0.845967
1626702053.825241,-0.839594
1626702053.956194,-0.814207
1626702054.109025,-0.793244
1626702054.250711,-0.801987
1626702054.392416,-0.824846
1626702054.534126,-0.837593
1626702054.664767,-0.825373
1626702054.852100,-0.824688
1626702055.005177,-0.795351
1626702055.146897,-0.796509
1626702055.288972,-0.816788
1626702055.430723,-0.812100
1626702055.583491,-0.822581
1626702055.736278,-0.840121
1626702055.878054,-0.810889
1626702056.061839,-0.787661
1626702056.203780,-0.805200
1626702056.345903,-0.824162
1626702056.498798,-0.809519
1626702056.629563,-0.800828
1626702056.760341,-0.784395
1626702056.924621,-0.796878
1626702057.055499,-0.803251
1626702057.208323,-0.802988
1626702057.350051,-0.817104
1626702057.513881,-0.818368
1626702057.666691,-0.825110
1626702057.830560,-0.806622
1626702057.972495,-0.822318
1626702058.114267,-0.812100
1626702058.256022,-0.854447
1626702058.398101,-53.835041
1626702058.551069,-0.849549
1626702058.692815,-0.808360
1626702058.823704,-0.798195
1626702058.965710,-0.803251
1626702059.096855,-0.833116
1626702059.249671,-0.836328
1626702059.391798,-0.825794
1626702059.522888,-0.634547
1626702059.653646,-0.783236
1626702059.784312,-0.807728
1626702059.926353,-0.826110
1626702060.079771,-0.808940
1626702060.221973,-0.794139
1626702060.363856,-0.796141
1626702060.505749,-0.820685
1626702060.647612,-0.834801
1626702060.789403,-0.810994
1626702060.920124,-0.806991
1626702061.083997,-0.796457
1626702061.247924,-0.804463
1626702061.378695,-0.815734
1626702061.520426,-0.810414
1626702061.662118,-0.821897
1626702061.826722,-0.826163
1626702062.021336,-0.802777
1626702062.163568,-0.800776
1626702062.305418,-0.798774
1626702062.447422,-0.798985
1626702062.611600,-0.825110
1626702062.753827,-0.837487
1626702062.895501,-0.810836
1626702063.037652,-0.823371
1626702063.168608,-0.809782
1626702063.310335,-0.800091
1626702063.452027,-0.820685
1626702063.582647,-0.818684
1626702063.724571,-0.823003
1626702063.866372,-0.806201
1626702064.008446,-0.799459
1626702064.150904,-0.823319
1626702064.292838,-0.826268
1626702064.434554,-0.832694
1626702064.576649,-0.808571
1626702064.729478,-0.814101
1626702064.860280,-0.811099
1626702064.990937,-0.827480
1626702065.143710,-0.822634
1626702065.290145,-0.803567
1626702065.420908,-0.814944
1626702065.551805,-0.831693
1626702065.704876,-0.822845
1626702065.869008,-0.829745
1626702066.000006,-0.824162
1626702066.141918,-0.831483
1626702066.283702,-0.799143
1626702066.414405,-0.820896
1626702066.567127,-0.835486
1626702066.708834,-0.814312
1626702066.850665,-0.805042
1626702066.981279,-0.795298
1626702067.112195,-0.844808
1626702067.254084,-0.817051
1626702067.407183,-0.814681
1626702067.548916,-0.820896
1626702067.701715,-0.814049
1626702067.832391,-0.817314
1626702067.974589,-0.829850
1626702068.105327,-0.826426
1626702068.258282,-0.807781
1626702068.399951,-0.802093
1626702068.552861,-0.795298
1626702068.705755,-0.799301
1626702068.847522,-0.817156
1626702068.989538,-0.825636
1626702069.142351,-0.828849
1626702069.262339,-0.847231
1626702069.384274,-0.819527
1626702069.537165,-0.827322
1626702069.667973,-0.823951
1626702069.820783,-0.799143
1626702069.962513,-0.803515
1626702070.115262,-0.807781
1626702070.257229,-0.792085
1626702070.388029,-0.820317
1626702070.518684,-0.838014
1626702070.671492,-0.796720
1626702070.802334,-0.822423
1626702070.955424,-0.801987
1626702071.108377,-0.819948
1626702071.250307,-0.815313
1626702071.392291,-0.810836
1626702071.523046,-0.795298
1626702071.654034,-0.813522
1626702071.806860,-0.805463
1626702071.937647,-0.801302
1626702072.079861,-0.812521
1626702072.210779,-0.814628
1626702072.341710,-0.814154
1626702072.472412,-0.825531
1626702072.625400,-0.817104
1626702072.778575,-0.814207
1626702072.909503,-0.797774
1626702073.062553,-0.820633
1626702073.204424,-0.785291
1626702073.357173,-0.813627
1626702073.498854,-0.818157
1626702073.630025,-0.803831
1626702073.760829,-0.803304
1626702073.891768,-0.800302
1626702074.033461,-0.636075
1626702074.186468,-0.806570
1626702074.328236,-0.800249
1626702074.481021,-0.813522
1626702074.623060,-53.793536
1626702074.787277,-0.798827
1626702074.929020,-0.817472
1626702075.082676,-0.794719
1626702075.213397,-0.792243
1626702075.355129,-0.797405
1626702075.497620,-0.804147
1626702075.639773,-0.812047
1626702075.781672,-0.796720
1626702075.923657,-0.813891
1626702076.076412,-0.787450
1626702076.240496,-0.801408
1626702076.382207,-0.795561
1626702076.546088,-0.807781
1626702076.687831,-0.800144
1626702076.840808,-0.805200
1626702076.960635,-0.991812
1626702077.091539,0.656622
1626702077.222557,-0.807412
1626702077.375370,-0.787029
1626702077.506058,-0.790663
1626702077.659163,-0.807096
1626702077.811988,-0.800354
1626702077.953760,-0.803831
1626702078.095885,-0.807834
1626702078.237720,-0.806675
1626702078.368382,-0.812679
1626702078.499139,-0.807992
1626702078.640823,-0.804673
1626702078.771961,-0.783974
1626702078.924797,-0.804726
1626702079.077657,-0.810625
1626702079.208580,-0.789136
1626702079.372820,-0.771491
1626702079.514534,-0.811099
1626702079.667289,-0.799196
1626702079.809309,-0.797668
1626702079.962107,-0.798616
1626702080.093162,-0.801408
1626702080.234917,-0.783605
1626702080.376647,-0.794771
1626702080.507392,-0.837961
1626702080.649080,-0.811363
1626702080.779762,-0.796088
1626702080.932644,-0.789399
1626702081.074365,-0.801618
1626702081.205489,-0.850708
1626702081.336209,-0.829165
1626702081.466866,-0.805358
1626702081.608810,-0.829639
1626702081.739655,-0.811889
1626702081.881854,-0.807307
1626702082.034750,-0.813891
1626702082.165519,-0.800618
1626702082.307254,-0.785080
1626702082.438196,-0.800091
1626702082.580398,-0.821581
1626702082.711411,-0.802409
1626702082.842332,-0.808782
1626702082.973051,-0.796931
1626702083.125906,-0.835012
1626702083.279130,-0.801144
1626702083.410197,-0.803725
1626702083.552035,-0.802830
1626702083.694140,-0.809414
1626702083.814002,-54.564266
1626702083.956149,-0.807202
1626702084.120382,-0.800144
1626702084.262303,-0.806938
1626702084.393180,-0.798722
1626702084.534917,-0.796825
1626702084.687746,-0.803357
1626702084.818452,-0.756901
1626702084.949236,-0.797457
1626702085.144018,-0.804410
1626702085.285730,-0.816735
1626702085.450180,-0.809256
1626702085.580851,-0.812416
1626702085.723048,-0.818473
1626702085.854078,-0.814891
1626702085.984796,-0.817630
1626702086.137636,-0.807044
1626702086.268282,-0.823319
1626702086.410401,-0.800302
1626702086.563473,-0.815050
1626702086.694375,-0.802988
1626702086.825192,-0.801408
1626702086.978217,-0.813575
1626702087.131052,-0.841596
1626702087.273056,-0.816156
1626702087.436960,-0.823951
1626702087.578909,-0.796404
1626702087.731740,-0.809203
1626702087.873439,-0.809677
1626702088.004302,-0.815524
1626702088.157418,-0.806570
1626702088.288460,-0.822160
1626702088.441277,-0.815050
1626702088.571986,-0.803357
1626702088.702817,-0.869774
1626702088.833633,-0.813575
1626702088.964641,-0.793771
1626702089.106636,-0.810046
1626702089.237547,-0.826426
1626702089.368209,-0.823424
1626702089.498816,-0.799143
1626702089.640474,-0.809045
1626702089.793244,-0.818684
1626702089.934952,-0.803567
1626702090.087773,-0.814207
1626702090.218511,-0.799564
1626702090.360688,-0.798037
1626702090.513489,-0.820527
1626702090.655631,-0.809572
1626702090.786803,-0.828375
1626702090.917510,-0.812890
1626702091.059245,-0.801092
1626702091.200963,-0.819685
1626702091.331915,-0.810098
1626702091.473886,-0.819527
1626702091.615962,0.646509
1626702091.769711,-0.804779
1626702091.911456,-0.815050
1626702092.053169,-0.800407
1626702092.194849,-0.806464
1626702092.336932,-0.809782
1626702092.467690,-0.810204
1626702092.609513,-0.799196
1626702092.740433,-0.797405
1626702092.871233,-0.817209
1626702093.024218,-0.808413
1626702093.155139,-0.863665
1626702093.285921,-0.827480
1626702093.439008,-0.824636
1626702093.581311,-0.805147
1626702093.768673,-0.807360
1626702093.921482,-0.810204
1626702094.063421,-0.820475
1626702094.227678,-0.811415
1626702094.369567,-0.812890
1626702094.500340,-0.819579
1626702094.653120,-0.820211
1626702094.817087,-0.847863
1626702094.959269,-0.844492
1626702095.079155,-0.846283
1626702095.221107,-0.817472
1626702095.373923,-0.807728
1626702095.527102,-0.861242
1626702095.647302,-0.804831
1626702095.811199,-0.844492
1626702095.963939,-0.805042
1626702096.116737,-0.801460
1626702096.247346,-0.810151
1626702096.389049,-0.812311
1626702096.553167,-0.814575
1626702096.695046,-0.809414
1626702096.837012,-0.822213
1626702096.978713,-0.806675
1626702097.121158,-0.798827
1626702097.262990,-0.803567
1626702097.415751,-0.828006
1626702097.568494,-0.806201
1626702097.699161,-0.804937
1626702097.863027,-0.816419
1626702098.004926,-0.831061
1626702098.146641,-0.815418
1626702098.288667,-0.842860
1626702098.419546,-0.820949
1626702098.561780,-0.823161
1626702098.692774,-0.824162
1626702098.845585,-0.845282
1626702098.976472,-0.832220
1626702099.118656,-0.821528
1626702099.260683,-0.821001
1626702099.402806,-0.817788
1626702099.555523,-0.810362
1626702099.697243,-0.825057
1626702099.839283,-0.804937
1626702099.981024,-0.825742
1626702100.133798,-0.821686
1626702100.275897,-0.815524
1626702100.417874,-0.814365
1626702100.559582,-0.814154
1626702100.690596,-0.803041
1626702100.832336,-0.829429
1626702100.974084,-0.828112
1626702101.127244,-0.811837
1626702101.269061,-0.799459
1626702101.399709,-0.817683
1626702101.552514,-0.823319
1626702101.694287,-0.825900
1626702101.825362,-0.837856
1626702101.956161,-0.820264
1626702102.087086,-0.820106
1626702102.240023,-0.841648
1626702102.371076,-0.838699
1626702102.513007,-0.817841
1626702102.643931,-0.840753
1626702102.774948,-0.666992
1626702102.927749,-0.824636
1626702103.080508,-0.819948
1626702103.222505,-0.829692
1626702103.375309,-0.818052
1626702103.517117,-0.831957
1626702103.659124,-0.824372
1626702103.823459,0.640821
1626702103.954530,-0.828323
1626702104.074413,-0.836486
1626702104.227555,-0.828375
1626702104.369493,-0.830956
1626702104.500162,-0.828955
1626702104.642311,-0.831483
1626702104.795312,-0.816630
1626702104.937294,-0.830271
1626702105.142910,-0.821633
1626702105.273866,-0.811837
1626702105.404836,-0.829534
1626702105.547140,-0.820896
1626702105.688936,-0.826426
1626702105.808678,-0.863823
1626702105.939456,-0.804094
1626702106.092257,-0.816366
1626702106.223184,-0.824688
1626702106.342989,-1.070660
1626702106.484722,-0.815840
1626702106.626870,-0.808202
1626702106.768710,-0.815366
1626702106.910443,-0.835802
1626702107.052473,-0.837487
1626702107.205280,-0.815892
1626702107.335988,-0.813996
1626702107.488900,-0.797036
1626702107.630626,-0.816156
1626702107.783470,-0.821107
1626702107.914080,-0.819737
1626702108.056017,-0.816893
1626702108.208850,-0.827532
1626702108.350628,-0.822371
1626702108.492471,-0.827690
1626702108.645233,-0.810731
1626702108.798167,-0.810098
1626702108.951013,-0.819421
1626702109.093096,-0.800776
1626702109.245919,-0.822107
1626702109.387640,-0.824583
1626702109.529674,-0.812469
1626702109.671701,-0.815155
1626702109.813524,-0.807149
1626702109.944524,-0.799512
1626702110.086387,-0.823951
1626702110.273407,-0.823687
1626702110.426700,-0.815260
1626702110.579479,-0.816840
1626702110.721790,-0.794561
1626702110.863936,-0.814417
1626702111.005636,-0.812469
1626702111.136347,-0.832642
1626702111.278077,-0.819158
1626702111.441884,-0.806517
1626702111.594672,-0.803357
1626702111.725337,-0.819527
1626702111.856308,-0.806517
1626702112.009143,-0.836065
1626702112.150853,-0.820106
1626702112.359923,-0.834854
1626702112.501937,-0.820264
1626702112.654829,-0.794666
1626702112.808083,-0.809782
1626702112.949843,-0.808360
1626702113.091596,-0.803515
1626702113.233359,-0.832483
1626702113.386168,-0.864244
1626702113.528164,-0.947780
1626702113.681542,-0.960157
1626702113.834685,-0.954047
1626702113.976423,-0.957682
1626702114.107489,-0.871881
1626702114.227347,-0.795561
1626702114.380473,-0.710656
1626702114.522320,-0.761799
1626702114.664219,-0.684479
1626702114.806221,-0.853130
1626702114.948171,-0.894214
1626702115.079065,-0.657828
1626702115.220979,-0.600153
1626702115.351686,-0.707970
1626702115.482305,-0.735411
1626702115.612907,-0.785923
1626702115.743813,-0.732093
1626702115.907897,-0.658986
1626702116.049709,-0.736676
1626702116.202529,-0.700069
1626702116.344370,-0.847284
1626702116.475328,-0.741311
1626702116.628160,-0.758060
1626702116.769957,-0.782446
1626702116.900859,-0.727037
1626702117.031776,-0.887577
1626702117.162712,-0.828481
1626702117.293606,-0.688851
1626702117.435486,-0.928186
1626702117.566266,-0.899691
1626702117.708073,-0.818789
1626702117.839094,-0.855395
1626702117.970170,-54.600135
1626702118.100948,-0.720769
1626702118.243114,-1.006560
1626702118.395892,-1.048486
1626702118.526807,-0.728143
1626702118.668724,-0.784501
1626702118.810462,-0.869616
1626702118.941194,-0.616797
1626702119.072181,-0.918337
1626702119.224979,-0.809677
1626702119.366732,-0.689009
1626702119.508447,-0.824583
1626702119.650194,-0.969796
1626702119.792307,0.417708
1626702119.945092,-0.829903
1626702120.086956,-0.845651
1626702120.228771,-0.862506
1626702120.370673,-0.936508
1626702120.513029,-0.886840
1626702120.643961,-0.830640
1626702120.774936,-0.865034
1626702120.916817,-0.978487
1626702121.069633,-0.963475
1626702121.222702,-0.962896
1626702121.353396,-0.879676
1626702121.495134,-0.838172
1626702121.637217,-0.860873
1626702121.801096,-0.917652
1626702121.942770,-0.937245
1626702122.073546,-0.930662
1626702122.226372,-0.860610
1626702122.368206,-0.874199
1626702122.498883,-0.920760
1626702122.629491,-0.948833
1626702122.782670,-0.901008
1626702122.935720,-0.822634
1626702123.055549,-0.872145
1626702123.208696,-0.899533
1626702123.350495,-0.907645
1626702123.514355,-0.917810
1626702123.667171,-0.922656
1626702123.808906,-0.868089
1626702123.939985,-0.887366
1626702124.081833,-0.875621
1626702124.223700,-0.923393
1626702124.365399,-0.902746
1626702124.496005,-0.872724
1626702124.637692,-0.848811
1626702124.770413,-0.949307
1626702124.923293,-0.887946
1626702125.087344,-0.911068
1626702125.229058,-0.924236
1626702125.359999,-0.875989
1626702125.479734,-0.885892
1626702125.643729,-0.857449
1626702125.785517,-0.922972
1626702125.938706,-0.893739
1626702126.091745,-0.908277
1626702126.211749,-0.892001
1626702126.353650,-0.854131
1626702126.484390,-0.892739
1626702126.626112,-0.894108
1626702126.756725,-0.868668
1626702126.887654,-0.916546
1626702127.082192,-0.839173
1626702127.235253,-0.848232
1626702127.388257,-0.912701
1626702127.541079,-0.898375
1626702127.672054,-0.894898
1626702127.813779,-0.861926
1626702127.955538,-0.899533
1626702128.086516,-0.853552
1626702128.228435,-0.905274
1626702128.392695,-0.863243
1626702128.523541,-0.877043
1626702128.665370,-0.887788
1626702128.807064,-0.872882
1626702128.960147,-0.875884
1626702129.102313,-0.925763
1626702129.233029,-0.914176
1626702129.363718,-0.868036
1626702129.516530,-0.866877
1626702129.669452,-0.864771
1626702129.811493,-0.888367
1626702129.975788,-0.888736
1626702130.106788,-0.865087
1626702130.259693,-0.868247
1626702130.390475,-0.872039
1626702130.521314,-0.862032
1626702130.674106,-0.893055
1626702130.805144,0.611799
1626702130.957949,-54.503748
1626702131.110734,-0.875673
1626702131.230732,-54.592393
1626702131.394647,-0.894740
