Time [s], CPU Temperature [degC], PWM command, Current [mA], Active Power [W]
1626701875.5943441, 38.946, 0.5, 723.2354125976562, 60.42072677612305
1626701875.6585507, 39.92, 0.5, 723.2354125976562, 60.42072677612305
1626701875.721666, 38.946, 0.5, 723.2354125976562, 60.42072677612305
1626701875.7865226, 38.946, 0.5, 723.2354125976562, 60.42072677612305
1626701875.849525, 39.433, 0.5, 723.2354125976562, 60.42072677612305
1626701875.9149773, 39.433, 0.5, 729.5452880859375, 60.633941650390625
1626701875.9782164, 38.946, 0.5, 729.5452880859375, 60.633941650390625
1626701876.043013, 39.433, 0.5, 729.5452880859375, 60.633941650390625
1626701876.1063118, 38.946, 0.75, 729.5452880859375, 60.633941650390625
1626701876.1720154, 39.92, 0.75, 729.5452880859375, 60.633941650390625
1626701876.2343056, 38.946, 0.75, 729.5452880859375, 60.633941650390625
1626701876.2984016, 38.459, 0.75, 729.5452880859375, 60.633941650390625
1626701876.3638172, 39.433, 0.75, 729.5452880859375, 60.633941650390625
1626701876.4257402, 39.433, 0.75, 729.5452880859375, 60.633941650390625
1626701876.4904597, 38.459, 0.75, 729.5452880859375, 60.633941650390625
1626701876.5538533, 39.433, 0.75, 729.5452880859375, 60.633941650390625
1626701876.6187315, 38.946, 0.75, 729.5452880859375, 60.633941650390625
1626701876.6819975, 38.459, 0.75, 729.5452880859375, 60.633941650390625
1626701876.7468882, 38.459, 0.75, 729.5425415039062, 61.15754318237305
1626701876.8101304, 39.433, 0.75, 729.5425415039062, 61.15754318237305
1626701876.8739002, 39.433, 0.75, 729.5425415039062, 61.15754318237305
1626701876.9385972, 40.894, 0.75, 729.5425415039062, 61.15754318237305
1626701877.001138, 39.92, 0.75, 729.5425415039062, 61.15754318237305
1626701877.0676427, 40.894, 0.75, 729.5425415039062, 61.15754318237305
1626701877.1290793, 39.433, 0.75, 729.5425415039062, 61.15754318237305
1626701877.193724, 38.459, 0.75, 729.5425415039062, 61.15754318237305
1626701877.257363, 39.92, 0.75, 729.5425415039062, 61.15754318237305
